lon,lat,t,anom
176.375,-45.125,2018-01-27,2.380000114440918
176.625,-45.125,2018-01-27,2.3299999237060547
176.875,-45.125,2018-01-27,2.240000009536743
177.125,-45.125,2018-01-27,2.1500000953674316
177.375,-45.125,2018-01-27,2.0899999141693115
177.625,-45.125,2018-01-27,2.059999942779541
177.875,-45.125,2018-01-27,1.9800000190734863
178.125,-45.125,2018-01-27,1.9199999570846558
178.375,-45.125,2018-01-27,1.9199999570846558
178.625,-45.125,2018-01-27,1.9500000476837158
178.875,-45.125,2018-01-27,2.0199999809265137
179.125,-45.125,2018-01-27,2.119999885559082
179.375,-45.125,2018-01-27,2.140000104904175
179.625,-45.125,2018-01-27,2.140000104904175
179.875,-45.125,2018-01-27,2.140000104904175
180.125,-45.125,2018-01-27,2.109999895095825
180.375,-45.125,2018-01-27,2.130000114440918
180.625,-45.125,2018-01-27,2.190000057220459
180.875,-45.125,2018-01-27,2.2699999809265137
181.125,-45.125,2018-01-27,2.3299999237060547
181.375,-45.125,2018-01-27,2.319999933242798
181.625,-45.125,2018-01-27,2.3399999141693115
181.875,-45.125,2018-01-27,2.319999933242798
182.125,-45.125,2018-01-27,2.299999952316284
182.375,-45.125,2018-01-27,2.3299999237060547
182.625,-45.125,2018-01-27,2.4600000381469727
182.875,-45.125,2018-01-27,2.690000057220459
183.125,-45.125,2018-01-27,2.880000114440918
183.375,-45.125,2018-01-27,2.880000114440918
183.625,-45.125,2018-01-27,2.799999952316284
183.875,-45.125,2018-01-27,2.7200000286102295
184.125,-45.125,2018-01-27,2.759999990463257
184.375,-45.125,2018-01-27,2.7699999809265137
184.625,-45.125,2018-01-27,2.7300000190734863
184.875,-45.125,2018-01-27,2.6600000858306885
185.125,-45.125,2018-01-27,2.619999885559082
185.375,-45.125,2018-01-27,2.569999933242798
185.625,-45.125,2018-01-27,2.4700000286102295
185.875,-45.125,2018-01-27,2.3299999237060547
186.125,-45.125,2018-01-27,2.259999990463257
186.375,-45.125,2018-01-27,2.200000047683716
186.625,-45.125,2018-01-27,2.2300000190734863
186.875,-45.125,2018-01-27,2.299999952316284
187.125,-45.125,2018-01-27,2.450000047683716
187.375,-45.125,2018-01-27,2.630000114440918
187.625,-45.125,2018-01-27,2.7200000286102295
187.875,-45.125,2018-01-27,2.7300000190734863
188.125,-45.125,2018-01-27,2.619999885559082
188.375,-45.125,2018-01-27,2.4800000190734863
188.625,-45.125,2018-01-27,2.4000000953674316
188.875,-45.125,2018-01-27,2.390000104904175
189.125,-45.125,2018-01-27,2.3499999046325684
189.375,-45.125,2018-01-27,2.319999933242798
189.625,-45.125,2018-01-27,2.2300000190734863
189.875,-45.125,2018-01-27,2.0799999237060547
190.125,-45.125,2018-01-27,1.940000057220459
190.375,-45.125,2018-01-27,1.9199999570846558
190.625,-45.125,2018-01-27,1.9500000476837158
190.875,-45.125,2018-01-27,1.9900000095367432
191.125,-45.125,2018-01-27,1.9800000190734863
191.375,-45.125,2018-01-27,2
191.625,-45.125,2018-01-27,2.0299999713897705
191.875,-45.125,2018-01-27,2.059999942779541
192.125,-45.125,2018-01-27,2.0199999809265137
192.375,-45.125,2018-01-27,1.9500000476837158
192.625,-45.125,2018-01-27,1.9500000476837158
192.875,-45.125,2018-01-27,1.9500000476837158
193.125,-45.125,2018-01-27,1.9299999475479126
193.375,-45.125,2018-01-27,1.909999966621399
193.625,-45.125,2018-01-27,1.899999976158142
193.875,-45.125,2018-01-27,1.8899999856948853
194.125,-45.125,2018-01-27,1.8200000524520874
194.375,-45.125,2018-01-27,1.690000057220459
194.625,-45.125,2018-01-27,1.4199999570846558
194.875,-45.125,2018-01-27,1.1799999475479126
195.125,-45.125,2018-01-27,1.0399999618530273
195.375,-45.125,2018-01-27,1.0199999809265137
195.625,-45.125,2018-01-27,1.0099999904632568
248.625,-45.125,2018-01-27,1.0800000429153442
248.875,-45.125,2018-01-27,1.3700000047683716
249.125,-45.125,2018-01-27,1.5399999618530273
249.375,-45.125,2018-01-27,1.5700000524520874
249.625,-45.125,2018-01-27,1.5499999523162842
249.875,-45.125,2018-01-27,1.5099999904632568
250.125,-45.125,2018-01-27,1.399999976158142
250.375,-45.125,2018-01-27,1.2400000095367432
250.625,-45.125,2018-01-27,1.1699999570846558
250.875,-45.125,2018-01-27,1.1100000143051147
251.125,-45.125,2018-01-27,1.0399999618530273
251.375,-45.125,2018-01-27,1.0499999523162842
251.625,-45.125,2018-01-27,1.1200000047683716
251.875,-45.125,2018-01-27,1.1200000047683716
252.125,-45.125,2018-01-27,1.0800000429153442
252.375,-45.125,2018-01-27,1.0499999523162842
252.625,-45.125,2018-01-27,1.0399999618530273
252.875,-45.125,2018-01-27,1.0099999904632568
253.125,-45.125,2018-01-27,1.0199999809265137
253.375,-45.125,2018-01-27,1.0199999809265137
253.625,-45.125,2018-01-27,1.0199999809265137
255.875,-45.125,2018-01-27,1.0700000524520874
256.125,-45.125,2018-01-27,1.2100000381469727
256.375,-45.125,2018-01-27,1.309999942779541
256.625,-45.125,2018-01-27,1.3300000429153442
256.875,-45.125,2018-01-27,1.159999966621399
264.375,-45.125,2018-01-27,1.190000057220459
264.625,-45.125,2018-01-27,1.2899999618530273
264.875,-45.125,2018-01-27,1.309999942779541
265.125,-45.125,2018-01-27,1.1799999475479126
265.375,-45.125,2018-01-27,1.0199999809265137
270.875,-45.125,2018-01-27,1.149999976158142
271.125,-45.125,2018-01-27,1.2799999713897705
271.375,-45.125,2018-01-27,1.159999966621399
293.625,-45.125,2018-01-27,1.3200000524520874
297.875,-45.125,2018-01-27,1.100000023841858
298.125,-45.125,2018-01-27,1.3200000524520874
298.375,-45.125,2018-01-27,1.4700000286102295
298.625,-45.125,2018-01-27,1.600000023841858
298.875,-45.125,2018-01-27,1.6799999475479126
299.125,-45.125,2018-01-27,1.7100000381469727
299.375,-45.125,2018-01-27,1.5399999618530273
299.625,-45.125,2018-01-27,1.149999976158142
302.375,-45.125,2018-01-27,1.840000033378601
302.625,-45.125,2018-01-27,2.630000114440918
302.875,-45.125,2018-01-27,2.819999933242798
303.125,-45.125,2018-01-27,2.5
303.375,-45.125,2018-01-27,2.0899999141693115
303.625,-45.125,2018-01-27,1.590000033378601
306.375,-45.125,2018-01-27,1.1200000047683716
306.625,-45.125,2018-01-27,1.7200000286102295
306.875,-45.125,2018-01-27,1.8200000524520874
307.125,-45.125,2018-01-27,1.1799999475479126
308.625,-45.125,2018-01-27,1.0800000429153442
308.875,-45.125,2018-01-27,1.2699999809265137
309.125,-45.125,2018-01-27,1.3899999856948853
309.375,-45.125,2018-01-27,1.5199999809265137
309.625,-45.125,2018-01-27,1.659999966621399
309.875,-45.125,2018-01-27,1.8700000047683716
310.125,-45.125,2018-01-27,2.0399999618530273
310.375,-45.125,2018-01-27,2.0999999046325684
310.625,-45.125,2018-01-27,1.9800000190734863
310.875,-45.125,2018-01-27,1.75
311.125,-45.125,2018-01-27,1.5399999618530273
311.375,-45.125,2018-01-27,1.5
311.625,-45.125,2018-01-27,1.5800000429153442
311.875,-45.125,2018-01-27,1.7599999904632568
312.125,-45.125,2018-01-27,1.9199999570846558
312.375,-45.125,2018-01-27,1.9700000286102295
312.625,-45.125,2018-01-27,1.8600000143051147
312.875,-45.125,2018-01-27,1.6200000047683716
313.125,-45.125,2018-01-27,1.3899999856948853
313.375,-45.125,2018-01-27,1.3300000429153442
313.625,-45.125,2018-01-27,1.340000033378601
313.875,-45.125,2018-01-27,1.3799999952316284
314.125,-45.125,2018-01-27,1.4199999570846558
314.375,-45.125,2018-01-27,1.4299999475479126
314.625,-45.125,2018-01-27,1.4500000476837158
314.875,-45.125,2018-01-27,1.4600000381469727
315.125,-45.125,2018-01-27,1.4700000286102295
315.375,-45.125,2018-01-27,1.4700000286102295
315.625,-45.125,2018-01-27,1.4299999475479126
315.875,-45.125,2018-01-27,1.3799999952316284
316.125,-45.125,2018-01-27,1.25
318.375,-45.125,2018-01-27,1.1399999856948853
318.625,-45.125,2018-01-27,1.149999976158142
318.875,-45.125,2018-01-27,1.0399999618530273
319.125,-45.125,2018-01-27,1.0800000429153442
140.125,-44.875,2018-01-27,1.0399999618530273
140.375,-44.875,2018-01-27,1.4199999570846558
140.625,-44.875,2018-01-27,1.649999976158142
140.875,-44.875,2018-01-27,1.809999942779541
141.125,-44.875,2018-01-27,1.7100000381469727
141.375,-44.875,2018-01-27,1.5199999809265137
141.625,-44.875,2018-01-27,1.3200000524520874
141.875,-44.875,2018-01-27,1.2599999904632568
142.125,-44.875,2018-01-27,1.3700000047683716
142.375,-44.875,2018-01-27,1.6200000047683716
142.625,-44.875,2018-01-27,1.940000057220459
142.875,-44.875,2018-01-27,2.190000057220459
143.125,-44.875,2018-01-27,2.259999990463257
143.375,-44.875,2018-01-27,2.1700000762939453
143.625,-44.875,2018-01-27,2.140000104904175
143.875,-44.875,2018-01-27,2.309999942779541
144.125,-44.875,2018-01-27,2.5999999046325684
144.375,-44.875,2018-01-27,2.9200000762939453
144.625,-44.875,2018-01-27,3.2200000286102295
144.875,-44.875,2018-01-27,3.309999942779541
145.125,-44.875,2018-01-27,3.3399999141693115
145.375,-44.875,2018-01-27,3.4600000381469727
145.625,-44.875,2018-01-27,3.6700000762939453
145.875,-44.875,2018-01-27,3.809999942779541
146.125,-44.875,2018-01-27,3.8399999141693115
146.375,-44.875,2018-01-27,3.7100000381469727
146.625,-44.875,2018-01-27,3.5299999713897705
146.875,-44.875,2018-01-27,3.3399999141693115
147.125,-44.875,2018-01-27,3.0399999618530273
147.375,-44.875,2018-01-27,2.630000114440918
147.625,-44.875,2018-01-27,2.1600000858306885
147.875,-44.875,2018-01-27,1.809999942779541
148.125,-44.875,2018-01-27,1.7000000476837158
148.375,-44.875,2018-01-27,1.6299999952316284
148.625,-44.875,2018-01-27,1.659999966621399
148.875,-44.875,2018-01-27,1.75
149.125,-44.875,2018-01-27,1.809999942779541
149.375,-44.875,2018-01-27,1.7300000190734863
149.625,-44.875,2018-01-27,1.6699999570846558
149.875,-44.875,2018-01-27,1.690000057220459
150.125,-44.875,2018-01-27,1.940000057220459
150.375,-44.875,2018-01-27,2.4000000953674316
150.625,-44.875,2018-01-27,2.9600000381469727
150.875,-44.875,2018-01-27,3.2300000190734863
151.125,-44.875,2018-01-27,3.0899999141693115
151.375,-44.875,2018-01-27,2.75
151.625,-44.875,2018-01-27,2.390000104904175
151.875,-44.875,2018-01-27,2.119999885559082
152.125,-44.875,2018-01-27,2.0299999713897705
152.375,-44.875,2018-01-27,2.059999942779541
152.625,-44.875,2018-01-27,2.2200000286102295
152.875,-44.875,2018-01-27,2.609999895095825
153.125,-44.875,2018-01-27,3.069999933242798
153.375,-44.875,2018-01-27,3.4800000190734863
153.625,-44.875,2018-01-27,3.509999990463257
153.875,-44.875,2018-01-27,3.4800000190734863
154.125,-44.875,2018-01-27,3.4700000286102295
154.375,-44.875,2018-01-27,3.4700000286102295
154.625,-44.875,2018-01-27,3.390000104904175
154.875,-44.875,2018-01-27,3.380000114440918
155.125,-44.875,2018-01-27,3.2699999809265137
155.375,-44.875,2018-01-27,3.049999952316284
155.625,-44.875,2018-01-27,2.7799999713897705
155.875,-44.875,2018-01-27,2.5
156.125,-44.875,2018-01-27,2.190000057220459
156.375,-44.875,2018-01-27,2.119999885559082
156.625,-44.875,2018-01-27,2.2100000381469727
156.875,-44.875,2018-01-27,2.369999885559082
157.125,-44.875,2018-01-27,2.5299999713897705
157.375,-44.875,2018-01-27,2.680000066757202
157.625,-44.875,2018-01-27,2.869999885559082
157.875,-44.875,2018-01-27,3.069999933242798
158.125,-44.875,2018-01-27,3.2100000381469727
158.375,-44.875,2018-01-27,3.4100000858306885
158.625,-44.875,2018-01-27,3.309999942779541
158.875,-44.875,2018-01-27,3.0199999809265137
159.125,-44.875,2018-01-27,2.7200000286102295
159.375,-44.875,2018-01-27,2.359999895095825
159.625,-44.875,2018-01-27,2.059999942779541
159.875,-44.875,2018-01-27,1.9199999570846558
160.125,-44.875,2018-01-27,1.8799999952316284
160.375,-44.875,2018-01-27,1.8200000524520874
160.625,-44.875,2018-01-27,1.6799999475479126
160.875,-44.875,2018-01-27,1.5800000429153442
161.125,-44.875,2018-01-27,1.690000057220459
161.375,-44.875,2018-01-27,1.8700000047683716
161.625,-44.875,2018-01-27,2.2100000381469727
161.875,-44.875,2018-01-27,2.549999952316284
162.125,-44.875,2018-01-27,2.8299999237060547
162.375,-44.875,2018-01-27,2.9700000286102295
162.625,-44.875,2018-01-27,3.25
162.875,-44.875,2018-01-27,3.2899999618530273
163.125,-44.875,2018-01-27,3.2799999713897705
163.375,-44.875,2018-01-27,3.2699999809265137
163.625,-44.875,2018-01-27,3.309999942779541
163.875,-44.875,2018-01-27,3.3399999141693115
164.125,-44.875,2018-01-27,3.380000114440918
164.375,-44.875,2018-01-27,3.3299999237060547
164.625,-44.875,2018-01-27,3.309999942779541
164.875,-44.875,2018-01-27,3.3499999046325684
165.125,-44.875,2018-01-27,3.450000047683716
165.375,-44.875,2018-01-27,3.759999990463257
165.625,-44.875,2018-01-27,4.050000190734863
165.875,-44.875,2018-01-27,4.369999885559082
166.125,-44.875,2018-01-27,4.679999828338623
166.375,-44.875,2018-01-27,4.75
166.625,-44.875,2018-01-27,4.78000020980835
166.875,-44.875,2018-01-27,4.949999809265137
167.125,-44.875,2018-01-27,4.900000095367432
167.375,-44.875,2018-01-27,4.71999979019165
171.375,-44.875,2018-01-27,5.110000133514404
171.625,-44.875,2018-01-27,4.639999866485596
171.875,-44.875,2018-01-27,4.130000114440918
172.125,-44.875,2018-01-27,3.7899999618530273
172.375,-44.875,2018-01-27,3.5899999141693115
172.625,-44.875,2018-01-27,3.380000114440918
172.875,-44.875,2018-01-27,3.049999952316284
173.125,-44.875,2018-01-27,2.680000066757202
173.375,-44.875,2018-01-27,2.4700000286102295
173.625,-44.875,2018-01-27,2.440000057220459
173.875,-44.875,2018-01-27,2.509999990463257
174.125,-44.875,2018-01-27,2.549999952316284
174.375,-44.875,2018-01-27,2.4600000381469727
174.625,-44.875,2018-01-27,2.3299999237060547
174.875,-44.875,2018-01-27,2.259999990463257
175.125,-44.875,2018-01-27,2.190000057220459
175.375,-44.875,2018-01-27,2.2200000286102295
175.625,-44.875,2018-01-27,2.1700000762939453
175.875,-44.875,2018-01-27,2.2699999809265137
176.125,-44.875,2018-01-27,2.240000009536743
176.375,-44.875,2018-01-27,2.200000047683716
176.625,-44.875,2018-01-27,2.130000114440918
176.875,-44.875,2018-01-27,2
177.125,-44.875,2018-01-27,1.940000057220459
177.375,-44.875,2018-01-27,1.899999976158142
177.625,-44.875,2018-01-27,1.909999966621399
177.875,-44.875,2018-01-27,1.899999976158142
178.125,-44.875,2018-01-27,1.9299999475479126
178.375,-44.875,2018-01-27,1.9299999475479126
178.625,-44.875,2018-01-27,1.9900000095367432
178.875,-44.875,2018-01-27,2.0199999809265137
179.125,-44.875,2018-01-27,2.069999933242798
179.375,-44.875,2018-01-27,2.140000104904175
179.625,-44.875,2018-01-27,2.2200000286102295
179.875,-44.875,2018-01-27,2.2200000286102295
180.125,-44.875,2018-01-27,2.140000104904175
180.375,-44.875,2018-01-27,2.109999895095825
180.625,-44.875,2018-01-27,2.1600000858306885
180.875,-44.875,2018-01-27,2.259999990463257
181.125,-44.875,2018-01-27,2.3399999141693115
181.375,-44.875,2018-01-27,2.3299999237060547
181.625,-44.875,2018-01-27,2.309999942779541
181.875,-44.875,2018-01-27,2.259999990463257
182.125,-44.875,2018-01-27,2.2300000190734863
182.375,-44.875,2018-01-27,2.2899999618530273
182.625,-44.875,2018-01-27,2.490000009536743
182.875,-44.875,2018-01-27,2.75
183.125,-44.875,2018-01-27,2.9000000953674316
183.375,-44.875,2018-01-27,2.880000114440918
183.625,-44.875,2018-01-27,2.809999942779541
183.875,-44.875,2018-01-27,2.7200000286102295
184.125,-44.875,2018-01-27,2.7799999713897705
184.375,-44.875,2018-01-27,2.8399999141693115
184.625,-44.875,2018-01-27,2.7899999618530273
184.875,-44.875,2018-01-27,2.7799999713897705
185.125,-44.875,2018-01-27,2.799999952316284
185.375,-44.875,2018-01-27,2.7300000190734863
185.625,-44.875,2018-01-27,2.569999933242798
185.875,-44.875,2018-01-27,2.390000104904175
186.125,-44.875,2018-01-27,2.299999952316284
186.375,-44.875,2018-01-27,2.2699999809265137
186.625,-44.875,2018-01-27,2.309999942779541
186.875,-44.875,2018-01-27,2.380000114440918
187.125,-44.875,2018-01-27,2.509999990463257
187.375,-44.875,2018-01-27,2.619999885559082
187.625,-44.875,2018-01-27,2.6500000953674316
187.875,-44.875,2018-01-27,2.609999895095825
188.125,-44.875,2018-01-27,2.490000009536743
188.375,-44.875,2018-01-27,2.3299999237060547
188.625,-44.875,2018-01-27,2.259999990463257
188.875,-44.875,2018-01-27,2.25
189.125,-44.875,2018-01-27,2.200000047683716
189.375,-44.875,2018-01-27,2.1500000953674316
189.625,-44.875,2018-01-27,2.0799999237060547
189.875,-44.875,2018-01-27,1.9600000381469727
190.125,-44.875,2018-01-27,1.8799999952316284
190.375,-44.875,2018-01-27,1.8799999952316284
190.625,-44.875,2018-01-27,1.909999966621399
190.875,-44.875,2018-01-27,1.9199999570846558
191.125,-44.875,2018-01-27,1.9299999475479126
191.375,-44.875,2018-01-27,1.940000057220459
191.625,-44.875,2018-01-27,1.9800000190734863
191.875,-44.875,2018-01-27,2.049999952316284
192.125,-44.875,2018-01-27,2.009999990463257
192.375,-44.875,2018-01-27,1.9600000381469727
192.625,-44.875,2018-01-27,1.9500000476837158
192.875,-44.875,2018-01-27,1.9299999475479126
193.125,-44.875,2018-01-27,1.8700000047683716
193.375,-44.875,2018-01-27,1.7999999523162842
193.625,-44.875,2018-01-27,1.7899999618530273
193.875,-44.875,2018-01-27,1.840000033378601
194.125,-44.875,2018-01-27,1.809999942779541
194.375,-44.875,2018-01-27,1.649999976158142
194.625,-44.875,2018-01-27,1.3899999856948853
194.875,-44.875,2018-01-27,1.1799999475479126
195.125,-44.875,2018-01-27,1.0700000524520874
195.375,-44.875,2018-01-27,1.0499999523162842
195.625,-44.875,2018-01-27,1.0199999809265137
248.625,-44.875,2018-01-27,1.1799999475479126
248.875,-44.875,2018-01-27,1.3799999952316284
249.125,-44.875,2018-01-27,1.4700000286102295
249.375,-44.875,2018-01-27,1.4700000286102295
249.625,-44.875,2018-01-27,1.4900000095367432
249.875,-44.875,2018-01-27,1.5199999809265137
250.125,-44.875,2018-01-27,1.4299999475479126
250.375,-44.875,2018-01-27,1.2599999904632568
250.625,-44.875,2018-01-27,1.159999966621399
250.875,-44.875,2018-01-27,1.1200000047683716
251.125,-44.875,2018-01-27,1.059999942779541
251.375,-44.875,2018-01-27,1.1200000047683716
251.625,-44.875,2018-01-27,1.1699999570846558
251.875,-44.875,2018-01-27,1.159999966621399
252.125,-44.875,2018-01-27,1.1200000047683716
252.375,-44.875,2018-01-27,1.0499999523162842
252.625,-44.875,2018-01-27,1.0299999713897705
252.875,-44.875,2018-01-27,1.0299999713897705
253.125,-44.875,2018-01-27,1.0700000524520874
253.375,-44.875,2018-01-27,1.1200000047683716
253.625,-44.875,2018-01-27,1.1200000047683716
253.875,-44.875,2018-01-27,1.0399999618530273
255.875,-44.875,2018-01-27,1.0099999904632568
256.125,-44.875,2018-01-27,1.1699999570846558
256.375,-44.875,2018-01-27,1.2999999523162842
256.625,-44.875,2018-01-27,1.3300000429153442
256.875,-44.875,2018-01-27,1.2300000190734863
257.125,-44.875,2018-01-27,1.100000023841858
261.375,-44.875,2018-01-27,1.0399999618530273
261.625,-44.875,2018-01-27,1.0399999618530273
264.125,-44.875,2018-01-27,1.090000033378601
264.375,-44.875,2018-01-27,1.340000033378601
264.625,-44.875,2018-01-27,1.5199999809265137
264.875,-44.875,2018-01-27,1.5700000524520874
265.125,-44.875,2018-01-27,1.4199999570846558
265.375,-44.875,2018-01-27,1.2300000190734863
270.625,-44.875,2018-01-27,1.149999976158142
270.875,-44.875,2018-01-27,1.399999976158142
271.125,-44.875,2018-01-27,1.5299999713897705
271.375,-44.875,2018-01-27,1.409999966621399
271.625,-44.875,2018-01-27,1.1100000143051147
274.375,-44.875,2018-01-27,1.0700000524520874
274.625,-44.875,2018-01-27,1.2300000190734863
274.875,-44.875,2018-01-27,1.2100000381469727
275.125,-44.875,2018-01-27,1.059999942779541
297.875,-44.875,2018-01-27,1.0099999904632568
298.125,-44.875,2018-01-27,1.2400000095367432
298.375,-44.875,2018-01-27,1.3899999856948853
298.625,-44.875,2018-01-27,1.4800000190734863
298.875,-44.875,2018-01-27,1.5499999523162842
299.125,-44.875,2018-01-27,1.5399999618530273
299.375,-44.875,2018-01-27,1.350000023841858
302.375,-44.875,2018-01-27,1.8200000524520874
302.625,-44.875,2018-01-27,2.6600000858306885
302.875,-44.875,2018-01-27,2.799999952316284
303.125,-44.875,2018-01-27,2.4000000953674316
303.375,-44.875,2018-01-27,1.9800000190734863
303.625,-44.875,2018-01-27,1.4199999570846558
306.625,-44.875,2018-01-27,1.100000023841858
306.875,-44.875,2018-01-27,1.0800000429153442
308.125,-44.875,2018-01-27,1.2599999904632568
308.375,-44.875,2018-01-27,1.3899999856948853
308.625,-44.875,2018-01-27,1.5800000429153442
308.875,-44.875,2018-01-27,1.75
309.125,-44.875,2018-01-27,1.8799999952316284
309.375,-44.875,2018-01-27,2.009999990463257
309.625,-44.875,2018-01-27,2.1600000858306885
309.875,-44.875,2018-01-27,2.2200000286102295
310.125,-44.875,2018-01-27,2.369999885559082
310.375,-44.875,2018-01-27,2.5199999809265137
310.625,-44.875,2018-01-27,2.4100000858306885
310.875,-44.875,2018-01-27,2.049999952316284
311.125,-44.875,2018-01-27,1.7200000286102295
311.375,-44.875,2018-01-27,1.6200000047683716
311.625,-44.875,2018-01-27,1.7100000381469727
311.875,-44.875,2018-01-27,1.8700000047683716
312.125,-44.875,2018-01-27,1.9199999570846558
312.375,-44.875,2018-01-27,1.8200000524520874
312.625,-44.875,2018-01-27,1.659999966621399
312.875,-44.875,2018-01-27,1.440000057220459
313.125,-44.875,2018-01-27,1.2599999904632568
313.375,-44.875,2018-01-27,1.2400000095367432
313.625,-44.875,2018-01-27,1.3200000524520874
313.875,-44.875,2018-01-27,1.4299999475479126
314.125,-44.875,2018-01-27,1.5
314.375,-44.875,2018-01-27,1.5399999618530273
314.625,-44.875,2018-01-27,1.5299999713897705
314.875,-44.875,2018-01-27,1.4900000095367432
315.125,-44.875,2018-01-27,1.440000057220459
315.375,-44.875,2018-01-27,1.4199999570846558
315.625,-44.875,2018-01-27,1.409999966621399
315.875,-44.875,2018-01-27,1.3899999856948853
316.125,-44.875,2018-01-27,1.3300000429153442
316.375,-44.875,2018-01-27,1.1699999570846558
318.375,-44.875,2018-01-27,1.0800000429153442
318.625,-44.875,2018-01-27,1.090000033378601
138.375,-44.625,2018-01-27,1.190000057220459
138.625,-44.625,2018-01-27,1.2599999904632568
138.875,-44.625,2018-01-27,1.1200000047683716
139.875,-44.625,2018-01-27,1.100000023841858
140.125,-44.625,2018-01-27,1.309999942779541
140.375,-44.625,2018-01-27,1.559999942779541
140.625,-44.625,2018-01-27,1.7200000286102295
140.875,-44.625,2018-01-27,1.8300000429153442
141.125,-44.625,2018-01-27,1.8300000429153442
141.375,-44.625,2018-01-27,1.6799999475479126
141.625,-44.625,2018-01-27,1.5199999809265137
141.875,-44.625,2018-01-27,1.399999976158142
142.125,-44.625,2018-01-27,1.399999976158142
142.375,-44.625,2018-01-27,1.559999942779541
142.625,-44.625,2018-01-27,1.7599999904632568
142.875,-44.625,2018-01-27,2
143.125,-44.625,2018-01-27,2.1600000858306885
143.375,-44.625,2018-01-27,2.200000047683716
143.625,-44.625,2018-01-27,2.2699999809265137
143.875,-44.625,2018-01-27,2.430000066757202
144.125,-44.625,2018-01-27,2.6700000762939453
144.375,-44.625,2018-01-27,2.869999885559082
144.625,-44.625,2018-01-27,3.0199999809265137
144.875,-44.625,2018-01-27,3.109999895095825
145.125,-44.625,2018-01-27,3.1500000953674316
145.375,-44.625,2018-01-27,3.2699999809265137
145.625,-44.625,2018-01-27,3.549999952316284
145.875,-44.625,2018-01-27,3.8299999237060547
146.125,-44.625,2018-01-27,4.010000228881836
146.375,-44.625,2018-01-27,4.059999942779541
146.625,-44.625,2018-01-27,4.019999980926514
146.875,-44.625,2018-01-27,3.859999895095825
147.125,-44.625,2018-01-27,3.630000114440918
147.375,-44.625,2018-01-27,3.2200000286102295
147.625,-44.625,2018-01-27,2.7200000286102295
147.875,-44.625,2018-01-27,2.2699999809265137
148.125,-44.625,2018-01-27,1.940000057220459
148.375,-44.625,2018-01-27,1.7100000381469727
148.625,-44.625,2018-01-27,1.5499999523162842
148.875,-44.625,2018-01-27,1.6399999856948853
149.125,-44.625,2018-01-27,1.7400000095367432
149.375,-44.625,2018-01-27,1.7400000095367432
149.625,-44.625,2018-01-27,1.7699999809265137
149.875,-44.625,2018-01-27,1.8300000429153442
150.125,-44.625,2018-01-27,2.0199999809265137
150.375,-44.625,2018-01-27,2.380000114440918
150.625,-44.625,2018-01-27,2.8499999046325684
150.875,-44.625,2018-01-27,3.140000104904175
151.125,-44.625,2018-01-27,3
151.375,-44.625,2018-01-27,2.609999895095825
151.625,-44.625,2018-01-27,2.200000047683716
151.875,-44.625,2018-01-27,1.909999966621399
152.125,-44.625,2018-01-27,1.8300000429153442
152.375,-44.625,2018-01-27,1.909999966621399
152.625,-44.625,2018-01-27,2.200000047683716
152.875,-44.625,2018-01-27,2.7899999618530273
153.125,-44.625,2018-01-27,3.450000047683716
153.375,-44.625,2018-01-27,3.9800000190734863
153.625,-44.625,2018-01-27,4.070000171661377
153.875,-44.625,2018-01-27,3.9800000190734863
154.125,-44.625,2018-01-27,3.869999885559082
154.375,-44.625,2018-01-27,3.7899999618530273
154.625,-44.625,2018-01-27,3.609999895095825
154.875,-44.625,2018-01-27,3.490000009536743
155.125,-44.625,2018-01-27,3.2799999713897705
155.375,-44.625,2018-01-27,3
155.625,-44.625,2018-01-27,2.700000047683716
155.875,-44.625,2018-01-27,2.440000057220459
156.125,-44.625,2018-01-27,2.1500000953674316
156.375,-44.625,2018-01-27,2.0999999046325684
156.625,-44.625,2018-01-27,2.190000057220459
156.875,-44.625,2018-01-27,2.319999933242798
157.125,-44.625,2018-01-27,2.440000057220459
157.375,-44.625,2018-01-27,2.5299999713897705
157.625,-44.625,2018-01-27,2.7200000286102295
157.875,-44.625,2018-01-27,2.9800000190734863
158.125,-44.625,2018-01-27,3.2200000286102295
158.375,-44.625,2018-01-27,3.380000114440918
158.625,-44.625,2018-01-27,3.259999990463257
158.875,-44.625,2018-01-27,2.9200000762939453
159.125,-44.625,2018-01-27,2.569999933242798
159.375,-44.625,2018-01-27,2.1500000953674316
159.625,-44.625,2018-01-27,1.7999999523162842
159.875,-44.625,2018-01-27,1.590000033378601
160.125,-44.625,2018-01-27,1.4900000095367432
160.375,-44.625,2018-01-27,1.4500000476837158
160.625,-44.625,2018-01-27,1.3700000047683716
160.875,-44.625,2018-01-27,1.3799999952316284
161.125,-44.625,2018-01-27,1.5299999713897705
161.375,-44.625,2018-01-27,1.7899999618530273
161.625,-44.625,2018-01-27,2.200000047683716
161.875,-44.625,2018-01-27,2.619999885559082
162.125,-44.625,2018-01-27,2.940000057220459
162.375,-44.625,2018-01-27,3.0799999237060547
162.625,-44.625,2018-01-27,3.309999942779541
162.875,-44.625,2018-01-27,3.2799999713897705
163.125,-44.625,2018-01-27,3.2100000381469727
163.375,-44.625,2018-01-27,3.25
163.625,-44.625,2018-01-27,3.359999895095825
163.875,-44.625,2018-01-27,3.5299999713897705
164.125,-44.625,2018-01-27,3.640000104904175
164.375,-44.625,2018-01-27,3.5999999046325684
